Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3612629,172.31.66.20-23.218.38.23-54936-443-6,23.218.38.23,443,172.31.66.20,54936,6,20/02/2018 04:46:56,980,2,1,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31632.65306122449,3061.2244897959185,490.0,661.8519471906085,958.0,22.0,980.0,980.0,0.0,980.0,980.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,2040.8163265306123,1020.408163265306,0.0,31.0,15.499999999999998,17.897858344878394,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,946,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
620690,172.31.69.28-18.219.5.43-80-51440-6,18.219.5.43,51440,172.31.69.28,80,6,22/02/2018 12:00:20 AM,15098,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.46787653993906,15098.0,0.0,15098.0,15098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,66.23393826996953,66.23393826996953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1484040,172.31.69.28-52.14.136.135-80-61903-6,172.31.69.28,80,52.14.136.135,61903,6,21/02/2018 11:57:50 PM,1537,4,3,935.0,266.0,935.0,0.0,233.75,467.50000000000006,266.0,0.0,88.66666666666669,153.57517160444047,781392.3227065712,4554.326610279766,256.16666666666663,386.9188114665229,1009.0,7.0,1530.0,510.0,689.7977964592232,1299.0,21.0,1298.0,649.0,509.1168824543144,1009.0,289.0,0,0,0,0,92,72,2602.472348731295,1951.8542615484716,0.0,935.0,150.125,330.5149391479908,109240.125,0,1,0,0,0,0,1,1,0.0,171.57142857142858,233.75,88.66666666666669,0,0,0,0,0,0,4,935,3,266,-1,32768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1291173,172.31.69.28-18.219.9.1-80-59331-6,172.31.69.28,80,18.219.9.1,59331,6,21/02/2018 11:49:46 PM,8744,4,3,935.0,310.0,935.0,0.0,233.75,467.50000000000006,310.0,0.0,103.33333333333331,178.97858344878395,142383.34858188473,800.5489478499542,1457.333333333333,3233.416067670022,8049.0,3.0,8737.0,2912.333333333333,4673.286673566403,8304.0,24.0,8308.0,4154.0,5508.361825443206,8049.0,259.0,0,0,0,0,92,72,457.4565416285452,343.0924062214089,0.0,935.0,155.625,333.0748253556764,110938.83928571428,0,1,0,0,0,0,1,1,0.0,177.85714285714286,233.75,103.33333333333331,0,0,0,0,0,0,4,935,3,310,-1,32768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3126936,172.31.69.25-18.219.193.20-80-41584-6,172.31.69.25,80,18.219.193.20,41584,6,16/02/2018 11:24:40 PM,4268450,4,4,935.0,333.0,935.0,0.0,233.75,467.50000000000006,333.0,0.0,83.25,166.5,297.0633368084433,1.8742166360154155,609778.5714285715,1581360.7783589277,4195726.0,4.0,72719.0,24239.666666666664,41122.624944589,71721.0,38.0,4267448.0,1422482.6666666665,2401733.7034509745,4195726.0,22983.0,0,0,0,0,136,136,0.9371083180077078,0.9371083180077078,0.0,935.0,140.88888888888889,317.50332456702097,100808.36111111114,0,0,0,0,1,0,0,0,1.0,158.5,233.75,83.25,0,0,0,0,0,0,4,935,4,333,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3072544,172.31.69.25-18.219.193.20-80-58788-6,172.31.69.25,80,18.219.193.20,58788,6,16/02/2018 11:24:16 PM,4546493,4,5,935.0,674.0,935.0,0.0,233.75,467.50000000000006,337.0,0.0,134.8,184.58250187924097,353.8991482006021,1.9795477525204592,568311.625,1474277.3328074953,4211760.0,5.0,334728.0,111576.0,128631.22260166852,252282.0,24.0,4464039.0,1116009.75,2066363.6494751477,4211760.0,1378.0,0,0,0,0,136,168,0.8797990011202041,1.0997487514002549,0.0,935.0,160.9,305.9547715304048,93608.3222222222,0,0,0,0,1,0,0,0,1.0,178.77777777777774,233.75,134.8,0,0,0,0,0,0,4,935,5,674,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
438118,192.168.10.12-92.45.106.102-34704-80-6,92.45.106.102,80,192.168.10.12,34704,6,03/07/2017 06:15:05 PM,54,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37037.03703703704,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,0,40,0.0,37037.03703703704,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1891082,172.31.69.25-18.219.193.20-80-54968-6,172.31.69.25,80,18.219.193.20,54968,6,16/02/2018 11:15:41 PM,5375898,4,4,935.0,333.0,935.0,0.0,233.75,467.50000000000006,333.0,0.0,83.25,166.5,235.86757040405155,1.4881234725807668,767985.4285714286,2006498.752380529,5318237.0,6.0,57653.0,19217.666666666664,16765.220259016383,31083.0,38.0,5349322.0,1783107.3333333335,3061512.353620728,5318237.0,14289.0,0,0,0,0,136,136,0.7440617362903834,0.7440617362903834,0.0,935.0,140.88888888888889,317.50332456702097,100808.36111111114,0,0,0,0,1,0,0,0,1.0,158.5,233.75,83.25,0,0,0,0,0,0,4,935,4,333,-1,211,1,0,0.0,0.0,0.0,0.0,5318237.0,0.0,5318237.0,5318237.0,ddos
2963585,172.31.0.2-172.31.65.37-53-63304-17,172.31.65.37,63304,172.31.0.2,53,17,20/02/2018 12:28:22,284,1,1,47.0,63.0,47.0,47.0,47.0,0.0,63.0,63.0,63.0,0.0,387323.9436619719,7042.2535211267605,284.0,0.0,284.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3521.12676056338,3521.12676056338,47.0,63.0,52.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,78.5,47.0,63.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
905771,172.31.69.25-18.219.193.20-80-34036-6,18.219.193.20,34036,172.31.69.25,80,6,16/02/2018 11:21:13 PM,2528,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.1392405063292,2528.0,0.0,2528.0,2528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,395.5696202531646,395.5696202531646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
4290186,172.31.0.2-172.31.66.86-53-55653-17,172.31.66.86,55653,172.31.0.2,53,17,20/02/2018 10:17:44,657,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,152207.00152207,3044.1400304414,657.0,0.0,657.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1522.0700152207,1522.0700152207,42.0,58.0,47.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4451534,172.31.0.2-172.31.67.100-53-49756-17,172.31.67.100,49756,172.31.0.2,53,17,20/02/2018 02:08:02,1236,1,1,36.0,97.0,36.0,36.0,36.0,0.0,97.0,97.0,97.0,0.0,107605.17799352753,1618.1229773462785,1236.0,0.0,1236.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,809.0614886731391,809.0614886731391,36.0,97.0,56.33333333333333,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,1.0,84.5,36.0,97.0,0,0,0,0,0,0,1,36,1,97,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6813,172.31.69.25-13.59.126.31-21-50970-6,13.59.126.31,50970,172.31.69.25,21,6,16/02/2018 07:45:39 PM,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666665,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,60,0.0,666666.6666666665,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
402406,172.31.69.28-18.216.24.42-80-59622-6,18.216.24.42,59622,172.31.69.28,80,6,21/02/2018 11:51:06 PM,5343,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.3215422047539,5343.0,0.0,5343.0,5343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,187.1607711023769,187.1607711023769,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2824317,172.31.65.122-23.219.88.24-50146-80-6,172.31.65.122,50146,23.219.88.24,80,6,20/02/2018 09:19:11,5733482,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976563282138148,1911160.666666667,3281606.1934675127,5700385.0,13.0,5733482.0,2866741.0,4007377.7757371454,5700385.0,33097.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.5232422461603612,0.1744140820534537,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5909663,172.31.0.2-172.31.69.6-53-59287-17,172.31.69.6,59287,172.31.0.2,53,17,20/02/2018 01:58:31,128898,2,2,82.0,608.0,41.0,41.0,41.0,0.0,304.0,304.0,304.0,0.0,5353.069869198901,31.032289096805226,42966.0,58522.95524834678,109627.0,35.0,19236.0,19236.0,0.0,19236.0,19236.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,16,16,15.516144548402613,15.516144548402613,41.0,304.0,146.2,144.05103262385867,20750.7,0,0,0,0,0,0,0,0,1.0,182.75,41.0,304.0,0,0,0,0,0,0,2,82,2,608,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
128234,172.31.69.25-18.219.193.20-80-60380-6,18.219.193.20,60380,172.31.69.25,80,6,16/02/2018 11:15:31 PM,51865,2,5,331.0,935.0,331.0,0.0,165.5,234.0523445727472,935.0,0.0,187.0,418.1447117924608,24409.524727658343,134.9657765352357,8644.166666666668,18421.093761410222,46075.0,7.0,1173.0,1173.0,0.0,1173.0,1173.0,51865.0,12966.25,22236.82383457673,46075.0,7.0,0,0,0,0,64,176,38.56165043863877,96.40412609659693,0.0,935.0,158.25,334.5447866664705,111920.21428571428,0,1,0,0,0,0,0,0,2.0,180.8571428571429,165.5,187.0,0,0,0,0,0,0,2,331,5,935,-1,219,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
944786,172.31.69.28-18.218.55.126-80-50552-6,18.218.55.126,50552,172.31.69.28,80,6,22/02/2018 12:16:03 AM,2014,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0486593843096,2014.0,0.0,2014.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,496.5243296921548,496.5243296921548,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
291317,172.31.69.28-52.14.136.135-80-52873-6,52.14.136.135,52873,172.31.69.28,80,6,21/02/2018 11:47:15 PM,2620,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.3587786259543,2620.0,0.0,2620.0,2620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,381.6793893129772,381.6793893129772,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
946245,172.31.69.25-18.219.193.20-80-34296-6,18.219.193.20,34296,172.31.69.25,80,6,16/02/2018 11:21:31 PM,59499,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42101547925175,29749.5,17628.879161761815,42215.0,17284.0,17284.0,17284.0,0.0,17284.0,17284.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,33.61401031950117,16.807005159750585,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1758075,172.31.69.28-18.219.9.1-80-56859-6,172.31.69.28,80,18.219.9.1,56859,6,22/02/2018 12:10:36 AM,1246,4,3,935.0,311.0,935.0,0.0,233.75,467.50000000000006,311.0,0.0,103.66666666666669,179.55593371797363,1000000.0,5617.977528089888,207.66666666666663,272.4090062143076,711.0,8.0,1238.0,412.6666666666666,518.252190862068,1002.0,28.0,1002.0,501.0,296.98484809835,711.0,291.0,0,0,0,0,92,72,3210.2728731942216,2407.7046548956664,0.0,935.0,155.75,333.14121844732966,110983.07142857143,0,1,0,0,0,0,1,1,0.0,178.0,233.75,103.66666666666669,0,0,0,0,0,0,4,935,3,311,-1,32768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1795533,172.31.69.25-18.219.193.20-80-54598-6,18.219.193.20,54598,172.31.69.25,80,6,16/02/2018 11:27:55 PM,48934,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.871377774144776,48934.0,0.0,48934.0,48934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.435688887072388,20.435688887072388,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
5528056,172.31.68.8-209.85.203.101-50620-80-6,172.31.68.8,50620,209.85.203.101,80,6,20/02/2018 10:44:33,116273187,16,14,443.0,706.0,432.0,0.0,27.687500000000004,107.81757355211936,706.0,0.0,50.42857142857142,188.68643679017163,9.881899943105545,0.2580130533447922,4009420.2413793113,4876043.547459623,10106483.0,19.0,116273187.0,7751545.800000003,4233205.7185478285,10202835.0,167.0,112054974.0,8619613.384615386,3782618.110242088,10202901.0,96525.0,0,0,0,0,332,424,0.1376069617838891,0.120406091560903,0.0,706.0,37.064516129032256,146.34250589715236,21416.129032258068,0,0,1,1,0,0,0,1,0.0,38.3,27.6875,50.42857142857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,119863.90909090907,77796.4534930154,354429.0,96348.0,10066888.727272728,46146.82635694669,10106483.0,9999711.0,Benign
7886475,172.31.0.2-172.31.67.95-53-52695-17,172.31.67.95,52695,172.31.0.2,53,17,20/02/2018 12:50:44,72000,1,1,50.0,217.0,50.0,50.0,50.0,0.0,217.0,217.0,217.0,0.0,3708.3333333333335,27.77777777777778,72000.0,0.0,72000.0,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,13.888888888888893,13.888888888888893,50.0,217.0,105.66666666666666,96.41749495466748,9296.333333333332,0,0,0,0,0,0,0,0,1.0,158.5,50.0,217.0,0,0,0,0,0,0,1,50,1,217,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6347114,172.31.0.2-172.31.65.16-53-53345-17,172.31.65.16,53345,172.31.0.2,53,17,20/02/2018 10:12:09,48986,2,2,66.0,246.0,33.0,33.0,33.0,0.0,123.0,123.0,123.0,0.0,6369.1667006899925,81.6559833421794,16328.666666666668,14537.053220420335,27863.0,0.0,21123.0,21123.0,0.0,21123.0,21123.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,16,40.8279916710897,40.8279916710897,33.0,123.0,69.0,49.29503017546495,2430.0,0,0,0,0,0,0,0,0,1.0,86.25,33.0,123.0,0,0,0,0,0,0,2,66,2,246,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2906056,172.31.65.32-190.181.5.204-445-8178-6,190.181.5.204,8178,172.31.65.32,445,6,20/02/2018 12:06:59,518936,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,1050.225846732545,17.343179120353955,64866.99999999999,74759.55640394268,153109.0,47.0,518872.0,129718.0,89098.77983825967,202999.0,78.0,518889.0,172963.0,26602.47409546713,203165.0,153007.0,0,0,0,0,112,92,9.635099511307754,7.708079609046202,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3946910,172.31.0.2-172.31.66.57-53-58828-17,172.31.66.57,58828,172.31.0.2,53,17,20/02/2018 11:52:56,224192,2,2,60.0,264.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,1445.189837282329,17.84184984299172,74730.66666666666,127359.89453644086,221791.0,503.0,223689.0,223689.0,0.0,223689.0,223689.0,222294.0,222294.0,0.0,222294.0,222294.0,0,0,0,0,16,16,8.92092492149586,8.92092492149586,30.0,132.0,70.8,55.867700865526935,3121.2,0,0,0,0,0,0,0,0,1.0,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2157666,172.31.69.25-18.219.193.20-80-59500-6,172.31.69.25,80,18.219.193.20,59500,6,16/02/2018 11:17:37 PM,4141442,4,4,935.0,316.0,935.0,0.0,233.75,467.50000000000006,316.0,0.0,79.0,158.0,302.0686997427466,1.9316943228952623,591634.5714285714,1528739.1523602991,4058179.0,6.0,83256.0,27752.0,26302.426865215308,52370.0,39.0,4110550.0,1370183.3333333335,2328016.538033253,4058179.0,292.0,0,0,0,0,136,136,0.9658471614476312,0.9658471614476312,0.0,935.0,139.0,316.2657110721932,100024.0,0,0,0,0,1,0,0,0,1.0,156.375,233.75,79.0,0,0,0,0,0,0,4,935,4,316,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
765042,172.31.69.28-18.218.55.126-80-65406-6,18.218.55.126,65406,172.31.69.28,80,6,22/02/2018 12:07:09 AM,1226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.321370309951,1226.0,0.0,1226.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,815.6606851549755,815.6606851549755,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
461297,172.31.69.25-18.218.229.235-80-60950-6,18.218.229.235,60950,172.31.69.25,80,6,20/02/2018 11:09:52,34544079,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057897042,34500000.0,0.0,34500000.0,34500000.0,34500000.0,34500000.0,0.0,34500000.0,34500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.057897042,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,34500000.0,0.0,34500000.0,34500000.0,ddos
228522,172.31.69.28-18.218.115.60-80-61697-6,18.218.115.60,61697,172.31.69.28,80,6,21/02/2018 11:45:56 PM,30567,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.43003893087318,30567.0,0.0,30567.0,30567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.715019465436576,32.715019465436576,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2547159,172.31.69.25-18.219.193.20-80-41910-6,172.31.69.25,80,18.219.193.20,41910,6,16/02/2018 11:20:27 PM,3272678,4,4,935.0,376.0,935.0,0.0,233.75,467.50000000000006,376.0,0.0,94.0,188.0,400.5893644287645,2.44448124746767,467525.4285714286,1212867.9353272358,3217916.0,6.0,54756.0,18252.0,27485.97698827532,49866.0,17.0,3267782.0,1089260.6666666665,1843483.390627736,3217916.0,17801.0,0,0,0,0,136,136,1.222240623733835,1.222240623733835,0.0,935.0,145.66666666666666,321.0591845750562,103079.0,0,0,0,0,1,0,0,0,1.0,163.875,233.75,94.0,0,0,0,0,0,0,4,935,4,376,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2758773,172.31.69.25-18.219.193.20-80-34384-6,172.31.69.25,80,18.219.193.20,34384,6,16/02/2018 11:21:58 PM,4655772,4,4,935.0,327.0,935.0,0.0,233.75,467.50000000000006,327.0,0.0,81.75,163.5,271.0613835900899,1.7182972018389218,665110.2857142858,1731540.5884714066,4591655.0,5.0,64112.0,21370.666666666664,26115.813070500662,50499.0,47.0,4642147.0,1547382.3333333335,2636535.454912248,4591655.0,303.0,0,0,0,0,136,136,0.8591486009194609,0.8591486009194609,0.0,935.0,140.22222222222223,317.0555068823824,100524.19444444444,0,0,0,0,1,0,0,0,1.0,157.75,233.75,81.75,0,0,0,0,0,0,4,935,4,327,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3428399,151.101.202.109-172.31.66.116-443-54077-6,172.31.66.116,54077,151.101.202.109,443,6,20/02/2018 03:29:38,104615,9,9,509.0,7568.0,194.0,0.0,56.55555555555557,82.87054831348577,1460.0,0.0,840.8888888888887,724.9731795805353,77206.90149596139,172.05945610094156,6153.823529411765,10388.41958766644,39915.0,3.0,104615.0,13076.875,14267.01280614531,39947.0,18.0,93186.0,11648.25,18772.3759798426,51274.0,15.0,0,0,0,0,192,192,86.02972805047077,86.02972805047077,0.0,1460.0,425.1052631578947,633.2757776248163,401038.21052631584,0,0,1,1,0,0,0,1,1.0,448.72222222222223,56.55555555555557,840.8888888888887,0,0,0,0,0,0,9,509,9,7568,8192,62,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1100459,151.139.236.196-172.31.65.81-443-49552-6,172.31.65.81,49552,151.139.236.196,443,6,20/02/2018 08:56:20,458831,9,8,566.0,5604.0,215.0,0.0,62.88888888888889,90.2100942861225,1460.0,0.0,700.5,687.2599840775583,13447.21694915993,37.05067879022995,28676.9375,88956.92362596537,357550.0,0.0,458831.0,57353.87500000003,122815.73656665791,357550.0,30.0,85763.0,12251.857142857143,26666.26544549356,71887.0,0.0,0,0,0,0,192,172,19.615065241886448,17.435613548343508,0.0,1460.0,342.7777777777778,554.003881442716,306920.3006535948,0,0,0,1,0,0,0,0,0.0,362.9411764705882,62.88888888888889,700.5,0,0,0,0,0,0,9,566,8,5604,8192,30,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5422189,172.31.68.26-209.85.203.97-51693-443-6,172.31.68.26,51693,209.85.203.97,443,6,20/02/2018 11:23:50,117988304,16,17,1224.0,3843.0,577.0,0.0,76.5,147.75294695312627,1430.0,0.0,226.0588235294117,462.6798934722897,42.9449346097898,0.2796887393177547,3687134.5,14358377.1726531,58873145.0,0.0,117988304.0,7865886.933333334,20552390.54882645,58873145.0,57.0,117832522.0,7364532.625,19979575.666574206,59029249.0,0.0,0,0,0,0,332,352,0.1356066614873962,0.1440820778303585,0.0,1430.0,149.02941176470586,346.40469285208366,119996.21122994652,0,0,1,1,0,0,0,1,1.0,153.54545454545453,76.5,226.0588235294117,0,0,0,0,0,0,16,1224,17,3843,8192,180,8,20,497289.0,482652.70406162646,838576.0,156002.0,58418942.0,642340.0426705469,58873145.0,57964739.0,Benign
